Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAOBJECT,'151185031401,description,ar,,,"Restores flexibility to stiff hair so it moves naturally, can be gathered and released without breaking.",
METAOBJECT,'151185031401,category,ar,,,ingredient,
METAOBJECT,'151185064169,title,ar,,,Cuticle Smoothing,
METAOBJECT,'151185064169,description,ar,,,"Fills surface imperfections, leaving hair soft to the touch and noticeably easier to comb.",
METAOBJECT,'151185064169,category,ar,,,ingredient,
METAOBJECT,'151185096937,title,ar,,,Light Antioxidant,
METAOBJECT,'151185096937,description,ar,,,"Oligomeric procyanidins (OPC) protect scalp collagen from degradation, keeping the follicle firm and youthful.",
METAOBJECT,'151185096937,category,ar,,,ingredient,
METAOBJECT,'151185129705,title,ar,,,Non‑Greasy Hydration,
METAOBJECT,'151185129705,description,ar,,,Nourishes intensely without weight or greasy residue. The perfect oil for fine or oily‑prone hair.,
METAOBJECT,'151185129705,category,ar,,,ingredient,
METAOBJECT,'151185195241,title,ar,,,Frizz Control,
METAOBJECT,'151185195241,description,ar,,,"Seals environmental moisture out of the fiber, keeping styles polished and frizz‑free even on humid days.",
METAOBJECT,'151185195241,category,ar,,,ingredient,
METAOBJECT,'151185228009,title,ar,,,Sebum Regulation,
METAOBJECT,'151185228009,description,ar,,,"High linoleic acid content regulates sebum production without clogging follicles. Less oil, more balance.",
METAOBJECT,'151185228009,category,ar,,,ingredient,
METAOBJECT,'151185260777,title,ar,,,Extreme Smoothness,
METAOBJECT,'151185260777,description,ar,,,"High oleic acid content softens even the coarsest, most unruly hair with an immediate silky feel.",
METAOBJECT,'151185260777,category,ar,,,ingredient,
METAOBJECT,'151185293545,title,ar,,,Mediterranean Shine,
METAOBJECT,'151185293545,description,ar,,,Coats the fiber with biomimetic lipids (similar to your own sebum) that restore healthy shine and vitality.,
METAOBJECT,'151185293545,category,ar,,,ingredient,
METAOBJECT,'151185326313,title,ar,,,Keratin Protection,
METAOBJECT,'151185326313,description,ar,,,Hydroxytyrosol—one of nature’s most potent antioxidants—preserves structural integrity of hair against free radicals.,
METAOBJECT,'151185326313,category,ar,,,ingredient,
METAOBJECT,'151188472041,question,ar,,,What does our unique Rosemary + Peptides treatment do?,
METAOBJECT,'151188472041,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""This 3-step system combines the densifying power of rosemary and peptides with hydrolyzed keratin and Larix Europaea wood extract to revitalize follicles, soothe scalp irritation, and maintain healthy, dense hair.""}]}]}",
METAOBJECT,'151188504809,question,ar,,,How often can I use the Rosemary + Peptides treatment?,
METAOBJECT,'151188504809,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""To achieve optimal results, incorporate the shampoo and conditioner into your regular hair-care routine and apply the serum daily.""}]}]}",
METAOBJECT,'151188537577,question,ar,,,Is it suitable for all hair types?,
METAOBJECT,'151188537577,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Yes. This treatment benefits all hair types, soothes irritation, stimulates the follicles, and increases hair density.""}]}]}",
METAOBJECT,'151188570345,question,ar,,,Is it suitable for all hair types?,
METAOBJECT,'151188570345,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Yes, our serum benefits all hair types by stimulating the follicles and increasing hair density.""}]}]}",
METAOBJECT,'151188603113,question,ar,,,How long can I expect to see results?,
METAOBJECT,'151188603113,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Individual results may vary, but many users begin to notice improvements in scalp comfort and hair elasticity with just a few uses.""}]}]}",
METAOBJECT,'151188635881,question,ar,,,Does it have an intense fragrance?,
METAOBJECT,'151188635881,answer,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""No, the conditioner has a mild, pleasant scent derived from its botanical ingredients, which ensures a refreshing experience without strong fragrances.""}]}]}",
METAOBJECT,'151189258473,label,ar,,,Shampoo,
METAOBJECT,'151189291241,label,ar,,,Hair mask,
METAOBJECT,'151189324009,label,ar,,,Acondicionador,
METAOBJECT,'151189356777,label,ar,,,Sérum capilar,
METAOBJECT,'151189389545,label,ar,,,Champú,
METAOBJECT,'151189422313,label,ar,,,Hair Cream,
METAOBJECT,'151189455081,label,ar,,,Hair Cream,
METAOBJECT,'151189487849,label,ar,,,Calvicie masculina,
METAOBJECT,'151189520617,label,ar,,,Telogen Effluvium,
METAOBJECT,'151189553385,label,ar,,,Topical,
METAOBJECT,'151189586153,label,ar,,,Olive Oil,
METAOBJECT,'151189618921,label,ar,,,Grape Seed Oil,
METAOBJECT,'151189651689,label,ar,,,Vitamina E,
METAOBJECT,'151189684457,label,ar,,,Ingredientes naturales,
METAOBJECT,'151189717225,label,ar,,,Libre de parabeno,
METAOBJECT,'151189749993,label,ar,,,Libre de crueldad,
METAOBJECT,'151189782761,label,ar,,,Sin sulfatos,
METAOBJECT,'151189815529,label,ar,,,Sin silicona,
METAOBJECT,'151189848297,label,ar,,,Oil-Free,
METAOBJECT,'151189881065,label,ar,,,Nutritivo,
METAOBJECT,'151189913833,label,ar,,,Engrosamiento,
METAOBJECT,'151189946601,label,ar,,,Suavizante,
METAOBJECT,'151189979369,label,ar,,,Fortalecimiento,
METAOBJECT,'151190012137,label,ar,,,Antiencrespamiento,
METAOBJECT,'151190044905,label,ar,,,Reparador,
METAOBJECT,'151190077673,label,ar,,,Protección,
METAOBJECT,'151190110441,label,ar,,,Hidratante,
METAOBJECT,'151190143209,label,ar,,,Brillo,
METAOBJECT,'151190175977,label,ar,,,Anticaída,
METAOBJECT,'151190208745,label,ar,,,Voluminizador,
METAOBJECT,'151190241513,label,ar,,,Regenerador,
METAOBJECT,'151190274281,label,ar,,,Densificante,
METAOBJECT,'151190307049,label,ar,,,Limpiador,
METAOBJECT,'151190339817,label,ar,,,Anticaspa,
METAOBJECT,'151190372585,label,ar,,,Purificante,
METAOBJECT,'151190405353,label,ar,,,Revitalizante,
METAOBJECT,'151190503657,label,ar,,,Líquido,
METAOBJECT,'151190536425,label,ar,,,Cabello dañado,
METAOBJECT,'151190569193,label,ar,,,Hair Thinning,
METAOBJECT,'151190601961,label,ar,,,Alopecia,
METAOBJECT,'151190634729,label,ar,,,Hair Loss,
METAOBJECT,'151190667497,label,ar,,,Hair Aging,
METAOBJECT,'151190700265,label,ar,,,Otros,
METAOBJECT,'151190733033,label,ar,,,Caspa,
METAOBJECT,'151190765801,label,ar,,,Sensitive Scalp,
METAOBJECT,'151190798569,label,ar,,,Itchy Scalp,
METAOBJECT,'151213146345,name,ar,,,Red Onion Extract,
METAOBJECT,'151213146345,inci_name,ar,,,Allium Cepa (Onion) Bulb Extract,
METAOBJECT,'151213146345,one_line_benefit,ar,,,Stops mechanical hair loss by reinforcing keratin bonds with no residual odor.,
METAOBJECT,'151213146345,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A concentrated Red Onion extract selected for its very high quercetin profile and dietary sulfur.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Sulfur is the “architect” of hair; it is vital for forming disulfide bonds that give the fiber strength. This extract supplies bioavailable sulfur to the hair matrix, transforming brittle strands into resilient fiber and preventing breakage-related loss. Clinically proven to stimulate regrowth without irritation.""}]}]}",
METAOBJECT,'151213146345,origin,ar,,,Spain,
METAOBJECT,'151213146345,category,ar,,,Biotechnology,
METAOBJECT,'151213146345,concern,ar,,,Hair Loss,
METAOBJECT,'151213146345,image,ar,,,gid://shopify/MediaImage/39075940172009,
METAOBJECT,'151213179113,name,ar,,,Capixyl™ (Acetyl Tetrapeptide-3),
METAOBJECT,'151213179113,inci_name,ar,,,Acetyl Tetrapeptide-3,
METAOBJECT,'151213179113,one_line_benefit,ar,,,A biomimetic peptide that anchors the root and fights follicle miniaturization.,
METAOBJECT,'151213179113,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A molecular bioengineering innovation designed to stop follicle atrophy.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" It works synergistically by inhibiting 5α‑reductase (a driver of thinning) and stimulating synthesis of anchoring proteins (Collagen VII and Laminin). The result is a larger, less inflamed follicle firmly fixed to the dermis, preventing premature hair shedding.""}]}]}",
METAOBJECT,'151213179113,origin,ar,,,France,
METAOBJECT,'151213179113,category,ar,,,Biotechnology,
METAOBJECT,'151213179113,concern,ar,,,Hair Loss,
METAOBJECT,'151213179113,image,ar,,,gid://shopify/MediaImage/39075943645417,
METAOBJECT,'151213211881,name,ar,,,Procapil® (Biotinoyl Tripeptide-1),
METAOBJECT,'151213211881,inci_name,ar,,,Biotinoyl Tripeptide-1,
METAOBJECT,'151213211881,one_line_benefit,ar,,,A vitamin‑fused matrikine that accelerates cell metabolism for 121% faster growth.,
METAOBJECT,'151213211881,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The follicle’s “metabolizer.” This complex links vitamin H (Biotin) with the matrikine GHK to deliver direct cellular energy to the root.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" It increases synthesis of adhesion molecules and optimizes oxygen consumption in the bulb, ensuring hair not only grows faster but stays in the growth (anagen) phase longer.""}]}]}",
METAOBJECT,'151213211881,origin,ar,,,France,
METAOBJECT,'151213211881,category,ar,,,Biotechnology,
METAOBJECT,'151213211881,concern,ar,,,Lack Of Density,
METAOBJECT,'151213211881,image,ar,,,gid://shopify/MediaImage/39075943645417,
METAOBJECT,'151213244649,name,ar,,,Silverfree™ (Palmitoyl Dipeptide-52),
METAOBJECT,'151213244649,inci_name,ar,,,Palmitoyl Dipeptide-52,
METAOBJECT,'151213244649,one_line_benefit,ar,,,Cellular re‑education that reactivates pigment production to reverse graying.,
METAOBJECT,'151213244649,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Not a dye—regenerative science. This biomimetic peptide reactivates melanocyte “memory.”""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" It protects the follicle from oxidative stress (the main cause of graying) and stimulates expression of melanogenesis genes, gradually prompting the bulb to resume producing its natural pigment.""}]}]}",
METAOBJECT,'151213244649,origin,ar,,,France,
METAOBJECT,'151213244649,category,ar,,,Biotechnology,
METAOBJECT,'151213244649,concern,ar,,,Gray Hair,
METAOBJECT,'151213277417,name,ar,,,Rosemary Extract,
METAOBJECT,'151213277417,inci_name,ar,,,Rosmarinus Officinalis (Rosemary) Leaf Extract,
METAOBJECT,'151213277417,one_line_benefit,ar,,,A botanical alternative to Minoxidil that reactivates microcirculation without side effects.,
METAOBJECT,'151213277417,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Steam-distilled from Mediterranean crops to preserve Carnosic Acid.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Acts as a potent peripheral vasodilator, opening constricted scalp capillaries. This floods the hair follicle with oxygen and critical nutrients, reactivating anagen and countering hormonal thinning with efficacy comparable to topical drugs.""}]}]}",
METAOBJECT,'151213277417,origin,ar,,,Spain,
METAOBJECT,'151213277417,category,ar,,,Botanical,
METAOBJECT,'151213277417,concern,ar,,,Lack Of Density,
METAOBJECT,'151213277417,image,ar,,,gid://shopify/MediaImage/39075948069097,
METAOBJECT,'151213310185,name,ar,,,Black Garlic (ABG10+®),
METAOBJECT,'151213310185,inci_name,ar,,,Allium Sativum (Garlic) Bulb Extract,
METAOBJECT,'151213310185,one_line_benefit,ar,,,A fermented antioxidant ten times more potent than fresh garlic to energize the root.,
METAOBJECT,'151213310185,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Undergoes controlled fermentation (Maillard reaction) for one month, converting unstable allicin into S‑Allyl‑Cysteine (SAC).""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" Aggressively neutralizes reactive oxygen species (ROS) that degrade scalp collagen, preserving follicle youth and improving scalp microcirculation.""}]}]}",
METAOBJECT,'151213310185,origin,ar,,,Spain,
METAOBJECT,'151213310185,category,ar,,,Botanical,
METAOBJECT,'151213310185,concern,ar,,,Damage And Breakage,
METAOBJECT,'151213310185,image,ar,,,gid://shopify/MediaImage/39075949740265,
METAOBJECT,'151213342953,name,ar,,,Ceramide NP,
METAOBJECT,'151213342953,inci_name,ar,,,Ceramida NP,
METAOBJECT,'151213342953,one_line_benefit,ar,,,Bioidentical intercellular cement that seals split ends and locks in hydration.,
METAOBJECT,'151213342953,description,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Lipids obtained by biofermentation, stereochemically identical to human skin and hair lipids.""},{""type"":""text"",""value"":""The Mechanism:"",""bold"":true},{""type"":""text"",""value"":"" In damaged hair, cuticles lift and lose cohesion. Ceramide NP fills intercellular spaces, restoring hydrophobicity, mirror-like shine, and tensile strength immediately.""}]}]}",
METAOBJECT,'151213342953,origin,ar,,,Germany,
METAOBJECT,'151213342953,category,ar,,,Biotechnology,
METAOBJECT,'151213342953,concern,ar,,,Damage And Breakage,
METAOBJECT,'151213342953,image,ar,,,gid://shopify/MediaImage/39075950985449,
METAOBJECT,'151213375721,name,ar,,,Sage Extract,
METAOBJECT,'151213375721,inci_name,ar,,,Salvia Officinalis (Sage) Leaf Extract,
METAOBJECT,'151213375721,one_line_benefit,ar,,,A sebum‑regulating botanical that darkens grays and soothes scalp inflammation.,
