Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34531292053737,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""جميع تركيباتنا خالية من الكبريتات والسيليكونات والبارابين والزيوت المعدنية وتجارب الحيوانات.""}]}]}"
METAFIELD,'34531292086505,value,ar,,,Free of,خالي من
METAFIELD,'34531292119273,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Onion Extract"",""bold"":true},{""type"":""text"",""value"":"": Stimulates hair growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Capixyl™"",""bold"":true},{""type"":""text"",""value"":"": Reduces hair fall by improving anchoring and boosting growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5)"",""bold"":true},{""type"":""text"",""value"":"": Hydrates, strengthens the hair fiber and improves resistance to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydrolyzed Keratin and Collagen"",""bold"":true},{""type"":""text"",""value"":"": Strengthen, smooth and repair hair.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""},{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. PROPYLENE GLYCOL. ALCOHOL DENAT. GLYCERIN. CETRIMONIUM CHLORIDE. GLUCONOLACTONE. ALLIUM CEPA (ONION) BULB EXTRACT. ACETYL TETRAPEPTIDE-3. NIACINAMIDE. PANTHENOL. OLEA EUROPAEA (OLIVE) FRUIT OIL. VITIS VINIFERA (GRAPE) SEED OIL. HYDROLYZED CORN PROTEIN. HYDROLYZED WHEAT PROTEIN. HYDROLYZED SOY PROTEIN. HYDROLYZED COLLAGEN. TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT. LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE. LANOLIN. DEXTRAN. QUATERNIUM-80. HYDROXYETHYLCELLULOSE. CELLULOSE. BUTYLENE GLYCOL. CALCIUM GLUCONATE. SODIUM BENZOATE. POTASSIUM SORBATE. BENZYL ALCOHOL. DEHYDROACETIC ACID. CITRIC ACID. SODIUM ACETATE. ISOPROPYL ALCOHOL. BHT. PARFUM (FRAGRANCE). HEXYL CINNAMAL. LINALOOL."",""italic"":true}]}]}","{""type"": ""root"", ""children"": [{""type"": ""list"", ""listType"": ""unordered"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""خلاصة البصل"", ""bold"": true}, {""type"": ""text"", ""value"": "": يُنشّط نمو الشعر.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""Capixyl™"", ""bold"": true}, {""type"": ""text"", ""value"": "": يقلّل تساقط الشعر عبر تحسين تثبيت الشعرة وتحفيز النمو.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""Panthenol (فيتامين B5)"", ""bold"": true}, {""type"": ""text"", ""value"": "": يرطّب، يقوّي بنية الشعرة ويزيد مقاومتها للتكسر.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""كيراتين وكمّيات مهدرجة من البروتين"", ""bold"": true}, {""type"": ""text"", ""value"": "": تقوّي، تنعم وتصلح الشعر.""}]}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": """"}, {""type"": ""text"", ""value"": ""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. PROPYLENE GLYCOL. ALCOHOL DENAT. GLYCERIN. CETRIMONIUM CHLORIDE. GLUCONOLACTONE. ALLIUM CEPA (ONION) BULB EXTRACT. ACETYL TETRAPEPTIDE-3. NIACINAMIDE. PANTHENOL. OLEA EUROPAEA (OLIVE) FRUIT OIL. VITIS VINIFERA (GRAPE) SEED OIL. HYDROLYZED CORN PROTEIN. HYDROLYZED WHEAT PROTEIN. HYDROLYZED SOY PROTEIN. HYDROLYZED COLLAGEN. TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT. LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE. LANOLIN. DEXTRAN. QUATERNIUM-80. HYDROXYETHYLCELLULOSE. CELLULOSE. BUTYLENE GLYCOL. CALCIUM GLUCONATE. SODIUM BENZOATE. POTASSIUM SORBATE. BENZYL ALCOHOL. DEHYDROACETIC ACID. CITRIC ACID. SODIUM ACETATE. ISOPROPYL ALCOHOL. BHT. PARFUM (FRAGRANCE). HEXYL CINNAMAL. LINALOOL."", ""italic"": true}]}]}"
METAFIELD,'34531292152041,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""After shampooing, remove excess water and apply conditioner from mid-lengths to ends. Leave on 2–3 minutes and rinse with cool water. ""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, pair it with our ""},{""type"":""text"",""value"":""Onion + Peptides Scalp Serum."",""bold"":true}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""بعد الشامبو، أزيلي الماء الزائد وطبّقي البلسم من منتصف الطول إلى الأطراف. اتركيه 2–3 دقائق ثم اشطفي بماء بارد.""}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""لأفضل نتيجة، استخدميه مع ""}, {""type"": ""text"", ""value"": ""سيروم فروة الرأس البصل + الببتيدات."", ""bold"": true}]}]}"
METAFIELD,'34531292184809,value,ar,,,How to Use,طريقة الاستخدام
METAFIELD,'34531292217577,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Thickens and strengthens hair:"",""bold"":true},{""type"":""text"",""value"":"" Onion extract promotes stronger hair by improving delivery of key nutrients to the hair shaft.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Reinforces hair structure: "",""bold"":true},{""type"":""text"",""value"":""Peptides strengthen the hair’s structural integrity, reducing breakage and promoting thicker strands.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Repairs damage: "",""bold"":true},{""type"":""text"",""value"":""Hydrolyzed collagen and keratin fill micro-gaps in the hair shaft, smoothing and strengthening hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Softens and adds shine: "",""bold"":true},{""type"":""text"",""value"":""Beta-glucan hydrates while grape seed and olive oils boost shine and manageability.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects from environmental damage: "",""bold"":true},{""type"":""text"",""value"":""Red clover extract and grape seed oil defend hair from free radical damage caused by sun exposure and pollution.""}]}]}]}","{""type"": ""root"", ""children"": [{""listType"": ""unordered"", ""type"": ""list"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""يكثّف ويقوّي الشعر:"", ""bold"": true}, {""type"": ""text"", ""value"": "" خلاصة البصل تعزّز قوة الشعر عبر تحسين توصيل العناصر الغذائية الأساسية إلى عمود الشعرة.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""يعزّز بنية الشعر: "", ""bold"": true}, {""type"": ""text"", ""value"": ""الببتيدات تقوّي السلامة الهيكلية للشعرة، فتقلّل التكسر وتعزز سمك الخصل.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""يصلح التلف: "", ""bold"": true}, {""type"": ""text"", ""value"": ""الكولاجين والكيراتين المهدرجان يملأان الفراغات الدقيقة في عمود الشعرة، مملسين ومقوّين الشعر.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""ينعم ويضيف لمعانًا: "", ""bold"": true}, {""type"": ""text"", ""value"": ""بيتا‑غلوكان يرطّب بينما زيت بذور العنب وزيت الزيتون يعززان اللمعان وسهولة التسريح.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""يحمي من التلف البيئي: "", ""bold"": true}, {""type"": ""text"", ""value"": ""مستخلص البرسيم الأحمر وزيت بذور العنب يدافعان عن الشعر من أضرار الجذور الحرة الناتجة عن التعرض للشمس والتلوّث.""}]}]}]}"
METAFIELD,'34531292250345,value,ar,,,Key Benefits,الفوائد الرئيسية
METAFIELD,'34531292283113,value,ar,,,Onion + Peptides,البصل + الببتيدات
METAFIELD,'34531292315881,value,ar,,,Key Ingredients,المكوّنات الرئيسية
METAFIELD,'34531292348649,value,ar,,,ahead,ahead
METAFIELD,'34531292414185,value,ar,,,new,new
METAFIELD,'34531292446953,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}","{""reviewCount"":0,""reviewAverageValue"":""0.0""}"
METAFIELD,'34531329409257,value,ar,,,543615,543615
METAFIELD,'34531329442025,value,ar,,,543615,543615
METAFIELD,'34531329474793,value,ar,,,Anti‑hair‑loss shampoo with onion extract and Capixyl™ to reduce hair fall.,شامبو مضاد للتساقط بخلاصة البصل وCapixyl™ يقلّل تساقط الشعر.
METAFIELD,'34531329507561,value,ar,,,267 mL,267 mL
METAFIELD,'34531329540329,value,ar,,,Anti-hair loss shampoo with onion and peptides | TARA,شامبو مضاد للتساقط مع البصل والببتيدات | تارا
METAFIELD,'34531329573097,value,ar,,,Anti-hair-loss shampoo with onion extract and Capixyl™ that strengthens the follicle and reduces shedding. Promotes volume and density at the root.,شامبو مضاد التساقط مع مستخلص البصل وCapixyl™ يقوّي البصيلة ويقلل التساقط. يعزز الحجم والكثافة من الجذور.
METAFIELD,'34531329605865,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A hair fragrance that awakens with the luminous freshness of lilac, apple and strawberries, enriched by the floral elegance of jasmine and muguet, and settles into the warm embrace of sandalwood and heliotrope, leaving a signature of care, beauty and confidence.""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""عطر شعر يستيقظ بنضارة مضيئة من الليلك والتفاح والفراولة، يتعزز بأناقة زهرية من الياسمين وزنبق الوادي، ويستقر في قاعدة دافئة من خشب الصندل والهيليوتروب، ليترك توقيع عناية وجمال وثقة.""}]}]}"
METAFIELD,'34531329638633,value,ar,,,Fragrance,العطر
METAFIELD,'34531329671401,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""جميع تركيباتنا خالية من الكبريتات والسيليكونات والبارابين والزيوت المعدنية وتجارب الحيوانات.""}]}]}"
METAFIELD,'34531329704169,value,ar,,,Free of,خالي من
METAFIELD,'34531329736937,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Onion Extract"",""bold"":true},{""type"":""text"",""value"":"": Stimulates hair growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Capixyl™"",""bold"":true},{""type"":""text"",""value"":"": Reduces hair loss by improving anchoring and promoting growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Botanical Extracts"",""bold"":true},{""type"":""text"",""value"":"": Strengthen follicles and reduce thinning.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Defenscalp™"",""bold"":true},{""type"":""text"",""value"":"":""},{""type"":""text"",""value"":"" "",""bold"":true},{""type"":""text"",""value"":""Reinforces the scalp, helping reduce hair fall by strengthening follicle anchoring.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":"""",""italic"":true}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). SODIUM LAUROYL METHYL ISETHIONATE. COCAMIDOPROPYL BETAINE. SODIUM METHYL OLEOYL TAURATE. COCO‑GLUCOSIDE. LAURYL GLUCOSIDE. PEG‑40 HYDROGENATED CASTOR OIL. ALLIUM CEPA (ONION) BULB EXTRACT. ACETYL TETRAPEPTIDE‑3. LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT. ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT. SALVIA OFFICINALIS (SAGE) LEAF EXTRACT. THYMUS VULGARIS (THYME) FLOWER / LEAF EXTRACT. ACETUM. TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT. EPILOBIUM ANGUSTIFOLIUM (ROSEBAY) FLOWER / LEAF / STEM EXTRACT. GLYCERIN. BUTYLENE GLYCOL. DECYL GLUCOSIDE. SORBETH‑230 TETRAOLEATE. SORBITAN LAURATE. DEXTRAN. SODIUM BENZOATE. POTASSIUM SORBATE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN. SODIUM SULFATE. SODIUM CHLORIDE. CITRIC ACID. CI 16035. PARFUM (FRAGRANCE). HEXYL CINNAMAL. LINALOOL. HEXAMETHYLINDANOPYRAN. TERPINEOL."",""italic"":true}]}]}","{""type"": ""root"", ""children"": [{""listType"": ""unordered"", ""type"": ""list"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""Onion Extract"", ""bold"": true}, {""type"": ""text"", ""value"": "": يحفّز نمو الشعر.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""Capixyl™"", ""bold"": true}, {""type"": ""text"", ""value"": "": يقلل فقدان الشعر من خلال تحسين التثبيت وتشجيع النمو.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""مستخلصات نباتية"", ""bold"": true}, {""type"": ""text"", ""value"": "": تقوّي البصيلات وتقلّص التخفيف.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""Defenscalp™"", ""bold"": true}, {""type"": ""text"", ""value"": "":""}, {""type"": ""text"", ""value"": "" "", ""bold"": true}, {""type"": ""text"", ""value"": ""يعزز فروة الرأس، ويساعد في تقليل تساقط الشعر من خلال تعزيز تثبيت البصيلة.""}]}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": """", ""italic"": true}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""Full INCI: AQUA (WATER). SODIUM LAUROYL METHYL ISETHIONATE. COCAMIDOPROPYL BETAINE. SODIUM METHYL OLEOYL TAURATE. COCO‑GLUCOSIDE. LAURYL GLUCOSIDE. PEG‑40 HYDROGENATED CASTOR OIL. ALLIUM CEPA (ONION) BULB EXTRACT. ACETYL TETRAPEPTIDE‑3. LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT. ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT. SALVIA OFFICINALIS (SAGE) LEAF EXTRACT. THYMUS VULGARIS (THYME) FLOWER / LEAF EXTRACT. ACETUM. TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT. EPILOBIUM ANGUSTIFOLIUM (ROSEBAY) FLOWER / LEAF / STEM EXTRACT. GLYCERIN. BUTylene GLYCOL. DECYL GLUCOSIDE. SORBETH‑230 TETRAOLEATE. SORBITAN LAURATE. DEXTRAN. SODIUM BENZOATE. POTASSIUM SORBATE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN. SODIUM SULFATE. SODIUM CHLORIDE. CITRIC ACID. CI 16035. PARFUM (FRAGRANCE). HEXYL CINNAMAL. LINALOOL. HEXAMETHYLINDANOPYRAN. TERPINEOL."", ""italic"": true}]}]}"
